state_x,state_y,action,q_value
8,7,MOVE_DOWN,19.532185644082322
3,12,MOVE_RIGHT,1.5608339128809998
8,9,MOVE_LEFT,13.419154179353153
8,8,MOVE_UP,10.388090644530546
0,12,MOVE_DOWN,1.473153373
2,14,MOVE_UP,1.297
2,13,MOVE_LEFT,2.4634727449912956
1,13,MOVE_UP,2.565886517279578
3,8,MOVE_LEFT,3.3870586596255876
3,12,MOVE_LEFT,2.3176593470366806
2,12,MOVE_DOWN,1.7507185361118047
1,12,MOVE_UP,2.2430129185774446
1,11,MOVE_UP,1.6189976795755987
8,11,MOVE_DOWN,1.384053373
8,12,MOVE_LEFT,1.384053373
11,1,MOVE_UP,2.0974030160377555
11,0,MOVE_RIGHT,1.8316074095165134
12,0,MOVE_DOWN,1.646445416521739
3,15,MOVE_RIGHT,1.297
4,15,MOVE_DOWN,1.297
4,16,MOVE_DOWN,1.385209
4,17,MOVE_DOWN,1.385209
4,18,MOVE_RIGHT,1.385209
5,18,MOVE_DOWN,1.297
5,19,MOVE_LEFT,1.6888342006809998
4,19,MOVE_LEFT,1.385209
3,19,MOVE_LEFT,1.681053373
2,19,MOVE_UP,1.742799673
1,17,MOVE_LEFT,1.681053373
0,17,MOVE_UP,1.385209
0,16,MOVE_UP,1.297
0,15,MOVE_UP,1.56544879180605
11,2,MOVE_RIGHT,2.1019682413101206
14,1,MOVE_UP,1.297
